questions,true_answers,model_answers,scores
"故障现象：某配套SIEMENS3M的立式加工中心，在使用过程中经常无规律地出现“死机”、系统无法正常起动等故障。机床故障后，进行重新开机，有时即可以正常起动，有时需要等待较长的时间才能起动机床；机床在正常起动后，又可以恢复正常工作。
","分析及处理过程由于该机床只要在正常起动后，即可以正常工作；且正常工作的时间不定，有时可以连续进行数天，甚至数周的正常加工；有时却只能工作数小时，甚至几十分钟，故障随机性大，无任何规律可寻，此类故障属于比较典型的“软故障”。
鉴于机床在正常工作期间，所有的动作、加工精度都满足要求，而且有时可以连续工作较长时间，因此，可以初步判断数控系统本身的组成模块、软件、硬件均无损坏，发生故障的原因主要来自系统外部的电磁干扰或外部电源干扰等。

一般来说，数控系统、机床、车间的接地系统的不良；系统的电缆屏蔽连接的不正确；电缆的布置、安装的不合理；系统各模块的安装、连接、固定的不可靠等因数是产生“软故障”的主要原因。维修“软故障”时，应主要针对以上各方面进行必要的检查与诊断。在排除了以上基础工作缺陷造成“软故障”的原因后，维修时应重点针对系统的电源输入回路与外部电源进行。
根据以上分析，维修时首先对数控系统、机床、车间的接地系统进行了认真的检查，纠正了部分接地不良点；对系统的电缆屏蔽连接，电缆的布置、安装进行了整理、归类；对系统各模块的安装、连接进行了重新检查与固定等基础性的处理。
经过以上处理后，机床在当时经多次试验，均可以正常起动。但由于该机床的故障随机性大，产生故障的真正原因并未得到确认，维修时的试验并不能完全代表故障已经被彻底解决，有待于作长时间的运行试验加以验证。
实际机床在运行了较长时间后，经操作者反映，故障的发生频率较原来有所降低，但",分析过程：分析及处理过程故障分析过程同上例，故障属于“软故障”；故障的原因主要来自系统内部及外部的干扰，重点检查电源部分的波动、系统屏蔽是否良好、系统是否可靠接地、抗干扰器件的参数配置是否合理及是否可靠供电及连线、CPU的可靠性、系统软件的版本是否合适等等。,该例按评分标准2进行评分：检查标准：由于最终原因是外部电源干扰或系统内部及外部的干扰，而模型回答中的故障原因有系统内部及外部的干扰，二者基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，虽然匹配最终故障原因，但给出的解决方案未匹配，因此需要扣1分，输出得分：9分。
"故障现象：某配套FANUC0TC的进口数控车床，开机后，CNC显示“NOTREADY”，伺服驱动器无法起动。
","分析及处理过程：由机床的电气原理图，可以查得该机床急停输入信号包括紧急按

钮、机床X/Z轴的“超程保护”开关以及中间继电器KA10的常开触点等。
检查急停按钮、“超程保护”开关均已满足条件，但中间继电器KA10未吸合。
进一步检查KA10线圈，发现该信号由内部PLC控制，对应的PLC输出信号为Y53.
1。
根据以上情况，通过PLC程序检查Y53.1的逻辑条件，确认故障是由于机床主轴驱
动器报警引起的。
通过排除主轴报警，确认Y53.1输出为“1”，在KA10吸合后，再次起动机床，故障清除，机床恢复正常工作。",分析及处理过程：经检查发现X轴超程限位开关断开，故障原因同上例。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有中间继电器KA10未吸合，是由于机床主轴驱动器报警引起的。而模型回答中的故障原因提到了X轴超程限位开关断开，这一原因与标准回答中出现的故障现象产生的原因没有关联性，因此按评分标准，模型回答中的某1条故障原因并未和标准回答中出现的某个故障现象产生的原因有一定关联性，则得不到基础分5分；因为未得到基础分，所以不再进行加分运算，最终通过评分标准后检查得分为0分，评分结束，不再往下检查标准，输出得分：0分。
"故障现象：某配套FANUC0MC的进口“立卧复合”加工中心，开机后CNC显示“NOTREADY”，伺服驱动器无法起动。
","分析及处理过程：故障分析过程同上例，对照机床电气原理图及PLC程序检查，发现机床“急停”信号已被输入。
进一步分析、检查发现，引起故障的原因是“立卧转换头”未到位，导致了机床“急停”。检查实际机床的情况，立/卧转换头位置正确，但转换到位信号为“0”，检查后确认，故障原因是因为到位检测无触点开关损坏。
更换无触点开关后，机床恢复正常工作。","分析及处理过程：经检查系统、主轴、刀库的起动按钮X31.27均无问题，说明故障是由于X31.4引起的。
进一步观察发现机床面板的“手动急停”按钮断线，重新连接，故障排除。
根据以上实例，维修人员应引起注意。",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因是“立卧转换头”未到位，到位检测无触点开关损坏。而模型回答中的原因是“手动急停”按钮断线，虽然二者故障原因不同，但都是由于机床操作不当或者操作过程中按钮损坏导致的，从故障发生的环境来看，二者的说法具有一定关联性，因此按评分标准，模型回答中的故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查发现没有其他能关联的故障原因，所以不再继续加分，最终通过评分标准后检查得分为5分，评分结束，不再往下检查标准，输出得分：5分。
"故障现象：某配套SIEMENS802D的立式加工中心，开机后显示“ALM3000”机床无法正常起动。
","分析及处理过程：经初步检查，机床工作台均处在正常位置（未超程）、所有急停开关均已复位，且机床外部I/O输入对应的信号触点已接通。根据以上情况，可以认为机床急停的原因与机床的状态无关。
通过诊断页面检查，发现PLC的全部机床输入信号均为“0”状态，因此初步判断故障原因在I/O信号的输入信号的公共电源回路上。
打开电气柜后检查发现，该机床的DC24V断路器已跳闸，进一步测量24V输出未短路，合上断路器后，机床工作恢复正常。","分析及处理过程：本故障是由于驱动器506#报警引起的，经检查发现为编码器损坏，进行更换后故障排除。
",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因是I/O信号的输入信号的公共电源回路上的DC24V断路器跳闸。而模型回答中的故障原因是编码器损坏，与标准答案中的DC24V断路器跳闸没有关联性，由此可知二者不存在关联性，因此按评分标准，模型回答中的所有故障原因都无法和标准回答中出现的某个故障现象产生的原因有关联性的条件，则无法得到基础分5分。根据评分标准，若未得到基础分5分，评分结束，则得0分，不再往下检查标准，输出得分：0分。
"故障现象：某配套SIEMENS802S的数控车床，手动操作时Z轴显示正常，但坐标轴没有运动。
","分析及处理过程：与上述例于类似，观察发现Z轴步进电动机与丝杆没有转动，但Z轴电动机发热，且有明显的励磁。为了进一步判别，松开了电动机与丝杆的联接，再移动Z轴，发现Z轴电动机可以正常转动。

但手动转动丝杆发现阻力很大，故确认故障原因在机械部分，经进一步检查发现，该机床的导轨防护罩卡死，使坐标轴无法正常移动，导致步进电动机失步。修复防护罩后，机床恢复正常。","分析及处理过程：经检查，该轴的伺服电动机正常旋转，但螺母（该机床为蜗杆驱动的丝杠）不运动。
根据现象，确认故障原因可能为联轴器松动或脱落引起的。
拆开前盖，发现该轴联轴器安装时就是虚的，经重新装校螺套与联轴器并固定后，机床恢复正常。
从维修角度来看，本故障属机械传动不良引起，故首先应注意检查连接、传动装置的松动，包括联轴器、套筒、间隙、预行程以及相关机械部件等。
故障现象：某配套FANUCOiA的数控铣床，手动操作时，X轴运动正常，但显示不变化。
分析及处理过程：经检查，该机床X轴位置编码器正常，经测量确认，发现系统软件有错，导致显示不变化。
重新设定系统机床参数34829号（原为’O’，改为’l’），机床显示正常。",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因是导轨防护罩卡死，使坐标轴无法正常移动，导致步进电动机失步。而模型回答中的故障原因是联轴器松动或脱落引起的，伺服电动机正常旋转，但是螺母不运动。两个回答中的故障原因并不相关，模型回答没有提到标准回答中的故障原因，所以按评分标准，模型回答中的故障原因与标准回答中的故障现象产生的原因没有关联性，则得0分，评分结束，不再往下检查标准，输出得分：0分。
"故障现象：某配套GSK980M的数控铣床，在操作过程中发现，机床的X轴实际运动方向无故与原机床的运动方向相反。
","分析及处理过程：在大多数数控系统中，坐标轴的运动方向的改变可以通过同时改变伺服电动机的电枢接线与交换脉冲编码器的A、B、及*A、*B相输出来实现；部分系统中，还可以通过改变数控系统的机床参数来实现。但是，这样的改变通常需要由维修者进行，一般操作人员不太可能进行以上修改。
因此，分析产生以上故障的原因，应可能是在正常的操作下操作者有可能进行的改变。考虑到GSK980M系统，可以通过设置页面，直接将X轴工作于镜象方式，它是造成

坐标轴反向的原因之一。经检查发现，引起的原因确是操作者将系统设置页面中的X
轴镜象设为“开”的状态。重新设置后，机床即恢复正常。例139.KND100T系统进给倍率开关无效的故障维修
",分析及处理过程：通过进一步查故障说明书，发现在系统内部参数中，有一条设定X轴的正方向标志位，其默认值设定正确，不能随意更改。因此判断为系统参数有误，X轴正方向标志位设定错误导致。将系统参数重新设定后，机床X轴运动方向恢复正常。,该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是重新设置后，机床即恢复正常，而模型回答中的解决方案是将系统参数重新设定后，机床X轴运动方向恢复正常，两者基本一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：某配套kND100T的数控车床，在机床开机后，发现手轮无效，但机床无任何报警号。
","分析及处理过程：经现场分析，发现机床在其他手动、自动、MDI方式下均能正常工作。因此，引起故障可能的原因如下：
€机床手轮不良，手轮信号无输入。
""系统参数被修改，导致手轮功能无效。
由于在KND100T中，手轮为选择功能，它决定于系统选择功能参数的设定，其选择参数为PRM001bit3＝“1”。经检查发现，该机床参数已经被修改；恢复该参数的设定后，手轮工作恢复正常。",分析及处理过程：因为该机床进给系统采用了全闭环控制，手轮控制信号需要经过光栅尺放大后，才能作用于伺服进给系统。考虑到故障是在系统通电后就出现的，因此首先检查了光栅尺和放大板。经过测量发现，光栅尺放大板上供电的两个桥式整流电阻为短路，造成无放大板无正常工作电源。更换两个桥式整流器后，故障排除，系统恢复正常。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有手轮不良，系统参数被修改，而模型回答中的故障原因是光栅尺放大板上供电的两个桥式整流电阻为短路，造成无放大板无正常工作电源，与标准答案中的故障原因差别很大，没有找到与标准答案中故障原因有一定关联性的条件，因此基础分5分无法获得，所以最终得分为0分，评分结束，不再往下检查标准，输出得分：0分。
"故障现象：某配套FANUC0系统的数控机床，回参考点动作正常，但参考点位置随机性大，每次定位都有不同的值。
","分析及处理过程：由于机床回参考点动作正常，证明机床回参考点功能有效。进一步检查发现，参考点位置虽然每次都在变化，但却总是处在参考点减速挡块放开后的位置上。因此，可以初步判定故障的原因是由于脉冲编码器“零脉冲”不良或丝杠与电动机间的联接不良引起的故障。
为确认问题的原因，鉴于故障机床伺服系统为半闭环结构，维修时脱开了电动机与丝杆间的联轴器，并通过手动压参考点减速挡块，进行回参考点试验；多次试验发现，每次回参考点完成后，电动机总是停在某一固定的角度上。
以上证明，脉冲编码器“零脉冲”无故障，问题的原因应在电动机与丝杠的联接上。仔细检查发现，该故障是由于丝杆与联轴器间的弹性胀套配合间隙过大，产生联接松动；修整胀套，重新安装后机床恢复正常。",分析与处理：经检查，参数的设定、位置减速挡块安装等设置都正确无误，位置控制信号也很好。用系统诊断功能诊断确认问题在编码器：该编码器无基准Z信号输出（该系统采用增量编码器）。分析可能是编码器本身不良，或编码器信号电缆不良。检查发现编码器电缆线的屏蔽没有做良好，没有起到屏蔽干扰的作用，使得噪声干扰窜入系统控制信号中，造成位置控制不稳、随机性较大的现象。处理后故障排除。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有脉冲编码器“零脉冲”不良或丝杠与电动机间的联接不良，而模型回答中的故障原因有编码器本身不良，编码器信号电缆不良和屏蔽没有做良好，噪声干扰窜入系统控制信号中。经过对比发现，虽然标准答案和模型回答中故障原因表述不同，但是从故障范围和现象来看，编码器本身不良或编码器信号电缆不良可以解释编码器“零脉冲”不良，而噪声干扰窜入系统控制信号中可以解释位置控制不稳、随机性较大的现象，因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查发现模型回答的第二个原因中提到了编码器信号电缆不良，标准问答中是丝杠与电动机间的联接不良，虽然故障部件不同，但是二者的故障原因都是编码器不良导致的，从更大范围来说二者的说法具有一定关联性，因此按评分标准，模型回答中还有1个故障原因与标准问答某个故障现象产生的原因有关联，所以需要在基础分上加1分，通过加分运算5+1=6。继续检查，没有发现还有其他能关联的故障原因，所以不再继续加分，最终通过评分标准后检查得分为6分，评分结束，不再往下检查标准，输出得分：6分。
"故障现象：某配套FANUC11M系统的卧式加工中心，在X轴回参考点时，
CNC显示PS200报警。
","分析及处理过程：机床同前，检查该机床回参考点减速动作正确，系统与回参考点有关的全部参数设定无误，初步判定故障是由于“零脉冲”不良引起的。
由于机床使用了Heidenhain光栅，通过更换EXE601前置放大器，故障仍然不变，由此确认故障是由于光栅尺不良引起的。
拆下光栅尺检查，发现该光栅尺由于使用时间较长，内部光栅尺己被污染，重新清洗处理，经测试确认光栅输出信号恢复后，重新安装光栅尺，故障排除，机床恢复正常。","分析及处理过程：检查该机床回参考点减速动作正确，系统与回参考点有关的全部参数设定无误，因此，初步判定故障是由于“零脉冲”不良引起的。
分析实际机床，该机床采用的是全闭环结构，测量系统使用的是Heidenhain公司生产的光栅尺。为了尽快确定故障部位，维修时将X、Y的光栅尺前置放大器（EXE601）进行了互换。开机试验，X轴回参考点正常，由此确认故障是由于光栅尺前置放大器EXE601不良引起的；拆下EXE601进行修复后，机床恢复正常工作（有关Heidenhain光栅尺的原理与维修，可以参见本书第6章第6.4.5节的有关内容）。",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有光栅尺不良，光栅尺内部光栅尺被污染。而模型回答中的第二个原因：光栅尺前置放大器EXE601不良，与标准答案中的光栅尺不良有关联，因为虽然模型回答中没有明确提到光栅尺内部光栅尺被污染，但也未随便给出一个和标准回答不同的错误原因，而且从故障范围来看，前者的范围包含了后者，由此可知二者存在关联性，因此按评分标准，模型回答中的某1条故障原因能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，则先得到基础分5分；继续检查发现模型回答的第二个原因中提到了光栅尺前置放大器EXE601不良，标准问答中是光栅尺不良，虽然故障的具体部件不同，但是二者都提到了是光栅尺这一部分发生问题，从更大范围来说二者的说法具有一定关联性，因此按评分标准，模型回答中还有1个故障原因与标准问答某个故障现象产生的原因有关联，所以需要在基础分上加1分，通过加分运算5+1=6。继续检查，没有发现还有其他能关联的故障原因，所以不再继续加分，最终通过评分标准后检查得分为6分，评分结束，不再往下检查标准，输出得分：6分。
"故障现象：某配套YSKA＝J50M系统的加工中心，在机床重新调整后，执行回参考点动作时，系统出现ALM231、232、233报警。
","分析及处理过程：YASKA＝J50M系统出现ALM231、232、233报警的含义是参考点返回区域错误，此报警一般与系统的参数设定有关。
在现场了解机床的调整情况后，得知机床调整时为了改变参考点位置，对系统参数#6304~#6307、#6480~#6483进行了调整。检查以上参数实际设定，发现#6304~#6307被设定为“0”，引起了以上故障。
重新设定系统参数#6304~#6307为1000后，通过改变其他参数调整机床参考点，机床报警消失，恢复正常工作。","分析过程：ALM231、232、233报警的含义是：“X、Y、Z轴检测器过负载”。
经检查发现X、Y、Z轴编码器信号不良，根据维修要求，重新更换编码器后，故障排除。",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因是系统参数#6304~#6307被设定为“0”，而模型回答中的故障原因是X、Y、Z轴编码器信号不良，二者并没有关联性，因此按评分标准，模型回答中的故障原因没能和标准回答中出现的某个故障现象产生的原因有一定关联性的条件，所以得不到基础分5分；因为没有得到基础分，所以不需要进行加分运算，最终通过评分标准后检查得分为0分，评分结束，不再往下检查标准，输出得分：0分。
"故障现象：某配套FANUC0T系统的数控车床，在自动加工时，按下“循环起动”键，程序中的M、S、T指令正常执行，但运动指令不执行。
","分析及处理过程：分析故障原因。由于程序中的M、S、T指令正常执行，机床手动、回参考点工作正常，证明系统、”驱动器工作均正常。引起运动指令不执行的原因一般有以下几种：
€系统的“进给保持”信号生效。""轴的“进给倍率”为零。
€坐标轴的“互锁”信号生效。

经检查，本机床的“进给保持”信号、“进给倍率”均正确，因此产生问题的原因与坐标轴的“互锁”信号有关。通过诊断功能，检查系统坐标轴的“互锁”信号，发现此信号为“0”。
进一步检查机床的PLC程序设计，发现引起坐标轴“互锁”的原因是刀架不到位；重新调整刀架位置后，机床恢复正常。","分析及处理过程：
由于M、S、T等辅助指令能执行，说明编程G指令不执行的原因应该不是系统本身故障；仔细检查后，发现该机床上加装了轴向移动的快速接头装置。
重新装好接头，定位好工具原点后，系统重新定位参考点，并重新对系统各诊断页面进行检查确认后，系统运行恢复正常。

故障现象: 故障现象：一刚性攻丝的数控车床，在执行刚性攻丝程序段时，出现主轴定位不准确的故障，造成攻丝深度误差过大。
分析过程: 分析及处理过程：经检查确认发现，该机床主轴位置编码器为光电码盘主轴位置编码器，故障是由于编码器的相位不正确引起的。

经询问厂家，在出厂时仅对其编码器进行了校正，但没有进行必要的编码器相位记录，重新校正后，主轴定位精度恢复正常。",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有进给保持信号生效，进给倍率为零，坐标轴的互锁信号生效。而模型回答中的第一个原因：编程G指令不执行的原因应该不是系统本身故障与标准答案中进给保持信号生效，进给倍率为零，坐标轴的互锁信号生效这三种故障原因没有关联性，因此未得到基础分5分，评分结束，得0分。
"故障现象：某配套FANUC0–TD系统的数控车床，车削外圆时加工表面粗糙，机床进给运动存在爬行现象。
","分析及处理过程：引起数控机床进给爬行的原因很多，机械传动系统的安装、调整不良，导轨润滑不良，系统、驱动器的参数设定不当都可能引起进给爬行。
检查本机床的机械传动系统，导轨润滑系统，以及数控系统、驱动器的参数设定均正确，手动转动X、Z轴的丝杠，转动轻松，可以排除机械部分的故障原因。而且机床在手动任意速度运动坐标轴时，进给平稳、无爬行，因此亦可以排除数控系统、驱动器参数设定不当的故障原因。
根据以上判断，可以确认故障仅存在于机床的自动运行中，分析自动与手动运动的区别，两者只是进给速度的指令方式有所不同，因此可以基本确定故障与机床的送给速度指令方式有关。
进一步检查CNC设定，发现该机床默认的是主轴每转送给方式，程序中亦采用G99
（每转进给）编程。在这种进给方式下，进给速度与主轴的位置检测系统有关，当主轴位置检测输入信号不良时，容易引起进给运动的爬行。
为了验证，将程序中的进给方式改变为每分进给指令（G98），经试验发现进给爬行现象消失，加工零件合格。由此确认故障是由于主轴编码器不良引起的；更换编码器后，机床恢复正常工作。
2.SIEMENS系统故障维修18例",分析及处理过程：因机床进给运动存在爬行，导致加工表面粗糙度达不到要求。检查发现X轴、Z轴承座的固定螺钉松动，进一步检查间隙正常。发现故障时系统的增益参数设定不合理，增益设定不当导致机床爬行，经重新设定系统参数#1412=1，#1415=4，#1434=3，爬行现象消失，加工表面光洁度达到要求。,该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因是主轴编码器不良，而模型回答中的故障原因是系统的增益参数设定不合理，增益设定不当。二者不存在关联性，因此模型回答未得到基础分5分，评分结束，则得0分，不再往下检查标准，输出得分：0分。
"故障现象：某配套FAGOR8050系统的龙门加工中心，开机后，PLC的输出信号时有时无，在按下某些带灯的键后，系统出现死机。
",分析及处理过程：针对,分析及处理过程：经检测，发现本例系机床24V电源存在直流尖峰，该电压尖峰导致系统存储器模块的总线控制芯片SC82989损坏。系统其他模块外观无明显烧痕，但存在因快速过压造成的隐性破坏。,该例按评分标准2进行评分：检查标准：由于最终原因是直流尖峰导致系统存储器模块的总线控制芯片SC82989损坏，而模型回答中的故障原因与之完全一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，虽然匹配最终故障原因，但给出的解决方案未匹配，因此需要扣1分，输出得分：9分。
"故障现象：某配套YASKA)J50M的加工中心，在机床加工时，发现全圆切削加工指
令G12/G13不起作用。
","分析及处理过程：由于机床其他功能正常，G12/G13在YASKA)J50M系统中为选择功能，初步判定故障是由于系统选择功能未生效引起的。
设定系统参数#6037bit3＝1，开放系统全圆切削加工指令G12/G13的选择功能；机床指令执行正常，故障排除。","分析及处理过程：由于系统其他功能正常，且全圆切削加工指令G12/G13为系统选件功能，于是断定故障是由于系统选件功能未生效而引起的。通过设置系统参数来使
用圆切削指令功能，则机床指令执行正常，故障排除。",该例按评分标准1进行评分：检查标准：由于标准回答中给出的解决方案是设定系统参数#6037bit3＝1，开放系统全圆切削加工指令G12/G13的选择功能，而模型回答中的解决方案是通过设置系统参数来使用圆切削指令功能，两者完全一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，输出得分：10分。
"故障现象：一台配套FANUC6ME系统的加工中心，由于伺服电动机损伤，在更换了X轴伺服电动机后，机床一接通电源，X轴电动机即高速转动，CNC发生ALM410报警并停机。
","分析及处理过程：机床一接通电源，X轴电动机即高速转动，CNC发生ALM410报警并停机的故障，在机床厂第一次开机调试时经常遇到，根据维修经验，故障原因通常是由于伺服电动机的电枢或测速反馈极性接反引起的。
考虑到本机床X轴电动机己经进行过维修，实际存在测速发电机极性接反的可能性，维修时将电动机与机械传动系统的连接脱开后（防止电动机冲击对传动系统带来的

损伤），直接调换了测速发电机极性，通电后试验，机床恢复正常。","故障原因：故障原因：通过维修人员的检查发现，电动机的电枢线极性接反。
维修方法：维修方法：维修时在电动机与机械传动系统脱开后，根据系统原理图调换了电动机电枢线，开机后系统恢复正常。
故障现象: 故障现象：一台配套FANUC16系统的卧式加工中心，开机后CNC
部出现ALM41（0Z
轴）报警，机床无法正常起动。
分析过程: 分析及处理过程：FANU16系统出现ALM410的含义是“轴停止时的任意跟随误差超差”。导致系统出现该报警的原因较多，如电动机电极相序不正确，编码器连接不良等。
在本机床上，由于故障前机床工作正常，因此可以基本排除电动机相序的原因，检
查驱动器与电动机的连接均正确无误，插头固定良好，排除了连接上可能产生的报警原因。
进一步观察机床的实际运行状态，发现Z轴电动机实际运行时并无异常现象。
分析可能是检测环节不良，导致给CNC系统错误的反馈信息，检查系统实际工作位置是否与实际位置相一致，检查CNC的495模块的输入、输出通道，结果都正常。
最后发现，当系统接通
电源启动时，若驱动器在自检过程中出现问题（如：参数不良导致自检不过），系统
也会报警。
而通过调整系统的各
项参数，系统就有可能工作。
因
此，可以初步判定系统的故障原因是由于驱动器自检出错引起。
分析原因可能是驱动器内部某些参数的设定不当。
维修方法：维修方法：维修时通过反复试验、调整系统
的参数，系统可以正常工作。",该例按评分标准2进行评分：检查标准：由于最终原因是电动机的电枢线极性接反，而模型回答中的故障原因有电动机的电枢线极性接反，两者完全一致，因此判断结果为正确，判断到此结束，最后输出判断结果：正确。由于判断正确，评分结束，不再往下检查标准，虽然匹配最终故障原因，但给出的解决方案未匹配，因此需要扣1分，输出得分：9分。
"故障现象：一台配套FANUC6ME的加工中，在加工过程中，突然停机，CRT显＝ALM401、410、411、420、421、430、431号报警。
","分析及处理过程：FANUC6ME系统CRT上显示以上冬报警的含义是：
ALM40：X、Y、Z等进给轴驱动器的速度控制准备信号（VRDY信号）为“OFF”状态，即：伺服驱动系统没有准备好。
ALM410、420、430：X轴、Y轴和Z轴停止时的位置偏差过大。
ALM411、421、431：X轴、Y轴和Z轴移动时位置偏差过大。

根据FANUC6M系统的维修说明书，发生以上报警号的原因较多，且都与位置控制、伺服驱动器有关。实际分析，在一般情况下，系统同时发生X轴、Y轴和Z轴伺服驱动器损坏的可能性较小，故而故障应与速度控制单元的公共部分有关。
通过检查速度控制单元的主回路电源、辅助电源等公共部分，发现伺服变压器的进线电源熔断器的其中两相已熔断。
测量伺服变压器一次（侧）进线，确认变压器柜内部存在短路。打开伺服变压器柜检查发现，伺服变压器进线的电线绝缘破损，造成了电源短路。在重新连接后，确认伺服驱动器无短路，重新开机，故障排除，机床恢复正常。","分析过程：FANUC6M系统CRT上显示以上报警的含义及分析过程同前初步判定故障发生在速度控制单元的公共部分。

检查伺服驱动器电源、速度控制单元辅助电源等公共部分，未发现伺服驱动系统存在不良。考虑到在一般情况下，同时发生X轴、Y轴、Z轴伺服驱动器损坏的可能性较小，因此维修时检查了伺服系统的参数设定。经检查发现该机床的部分参数存在不同程度上的错误。在故障原因不明的情况下，根据机床原出厂数，首先对参数进行了恢复，重新开机后，故障清除，机床恢复正常工作。

为了保证加工精度，又对机床的间隙、螺距等参数进行了重新测量与补偿，机床的精度得到了恢复，机床工作完全正常。",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有伺服变压器的进线电源熔断器的其中两相已熔断，伺服变压器进线的电线绝缘破损，造成了电源短路。而模型回答中的原因：初步判定故障发生在速度控制单元的公共部分；检查伺服驱动器电源、速度控制单元辅助电源等公共部分，未发现伺服驱动系统存在不良；维修时检查了伺服系统的参数设定。经检查发现该机床的部分参数存在不同程度上的错误。在故障原因不明的情况下，根据机床原出厂数，首先对参数进行了恢复，重新开机后，故障清除，机床恢复正常工作。并未与标准回答中出现的原因有一定关联性，因此按评分标准，模型回答中的所有故障原因都无法和标准回答中出现的某个故障现象产生的原因有一定关联性，则不得分，输出得分：0分。
"故障现象：一台配套FANUC6M系统的立式加工中心，在开机后，系统显示ALM401
报警。
","分析及处理过程；FANUC6M系统出现ALM401的原因同前述。经检查X轴速度控制单元的报警指示灯LVAL亮，表明速度控制单元存在电源电压过低报警。
根据LVAL报警可能的原因，首先检查驱动器的AC18V输入，测量表明，输入电压正确。进一步检查辅助电源熔断器F8/F9正常，表明辅助电源回路无短路。
对照FANUC直流伺服单元原理图，开机后测量驱动器辅助电源控制电压，发现驱动器DC15V为“0”，表为15V辅助电源故障。逐级测量15V辅助电源回路各元器件，最

终发现驱动器的DC15V集成稳压器件Q1（17815）损坏。
更换同规格集成电路后，测量15V正常，LVAL亮灭，机床报警消失，故障排除。例215~例216.测速发电机引起的位置跟随误差报警的故障维修","分析及处理过程：ALM401报警的原因，除系统内部原因外，在配套系统上，主要与控制电动机过载有关。
维修时，先检查Y轴伺服电动机的电枢线，并确定电枢线良好，为了确认驱动器本身的原因，维修过程中先取下Y轴的伺服插头断开连接。重新开机，系统重新搜索系统参数，并设定S23断开，系统进入报警。然后测量检测端
CH12OCH14，在系统重新搜索系统参数完成后，该端应有一负脉冲，但测量并未发现负
脉冲，由此判定驱动器本身原因，并确认驱动器不能正常输出脉冲信号。
为了确认驱动器的
输出脉冲，维修中用另一台相同系统中好的Y轴驱动器换上，再次开机测量确认，当脉冲
搜索完成后，驱动器确实正常输出了负脉冲，由此证明原驱动器性能不良。更换Y轴驱动器后，机床恢复正常。",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有：LVAL亮，辅助电源熔断器F8/F9正常，Q1（17815）损坏。而模型回答中的故障原因有：电枢线良好，驱动器本身原因，驱动器不能正常输出脉冲信号，原驱动器性能不良。并未找到与标准答案中故障原因相关联的故障原因，所以没有得到基础分5分，评分结束，因此得分为0分。
"故障现象：一台配套FANUC7M系统的加工中心，进给加工过程中，发现Y
轴有振动现象。
","分析及处理过程：加工过程中坐标轴出现振动、爬行现象与多种原因有关，故障可能是机械传动系统的原因，亦可能是伺服进给系统的调整与设定不当等等。
为了判定故障原因，将机床操作方式置于手动方式，用手摇脉冲发生器控制Y轴进给，发现Y轴仍有振动现象。在此方式下，通过较长时间的移动后，Y轴速度单元上OVC报警灯亮。证明Y轴伺服驱动器发生了过电流报警，根据以上现象，分析可能的原因如下：
l）电动机负载过重。2）机械传动系统不良。
3）位置环增益过高。
4）伺服电动机不良，等等。
维修时通过互换法，确认故障原因出在直流伺服电动机上。卸下Y轴电动机，经检查发现6个电刷中有2个的弹簧己经烧断，造成了电枢电流不平衡，使电动机输出转矩不平衡。另外，发现电动机的轴承亦有损坏，故而引起Y轴的振动与过电流。
更换电动机轴承与电刷后，机床恢复正常。","分析及处理过程：由于Z
轴主轴电机更换过，更换后即出现振动，因此，怀疑故障可能与主轴有关。分析认为，主轴电机更换中，主轴编码器脉冲错误，造成螺距误差，引起振动。经检查，证明
",该例按评分标准3进行评分：检查评分标准，标准回答中的故障原因有电动机负载过重，机械传动系统不良，位置环增益过高，伺服电动机不良。而模型回答中的故障原因有主轴编码器脉冲错误，造成螺距误差，引起振动，但是主轴编码器脉冲错误与标准答案中出现的故障原因没有关联性，因此模型回答未得到基础分5分，评分结束，得分：0分。
